ProductID,Description,Categorie,Prix,Nombre_Avis,Base_Feature,Feature_Square,Feature_Sqrt,Feature_Log,Feature_Exp,Feature_Cat_Mult,Note
1138,Several create vote media.,Viandes,50.02,210,41.48652124817694,1721.1314452754368,6.441003124372549,3.7253685852806613,1.5141666361739092,207.4326062408847,1.9898842251889632
1139,Community agency treat ground.,Snacks,48.58,126,66.47555387815896,4418.999263408015,8.153254189472996,4.196834269221622,1.9440152269126916,199.4266616344769,1.9335527385024591
1140,Forward north service represent.,Boissons,59.65,492,80.59673049563834,6495.832966586559,8.977568183847914,4.389458084119574,2.2388611131815392,161.19346099127668,1.5694612169062827
1141,Mind later product economy.,Fruits,82.64,509,68.333206874408,4669.427161740641,8.2663901961139,4.224395839850167,1.9804657983758591,68.333206874408,0.6203970876315519
1142,Institution phone firm.,Fruits,35.43,960,77.33864065556148,5981.265338450066,8.794239060632902,4.34819370981007,2.167092498205101,77.33864065556148,0.723107501327663
1143,Ready adult same west.,Snacks,68.12,970,91.53762971583345,8379.137653993035,9.567529969424369,4.516750141464796,2.4977149581304823,274.61288914750037,2.7256939690978315
1144,Avoid administration rather.,Produits laitiers,57.01,581,87.71918785042858,7694.655917138777,9.365852222324916,4.474140665075781,2.404139103866868,350.87675140171433,3.4843708329605327
1145,Beyond color him one foreign.,Fruits,27.44,777,70.66526074783262,4993.579076559174,8.40626318573435,4.257954090728153,2.0271940742873436,70.66526074783262,0.6468274836379597
1146,In unit happen tend consider.,Viandes,87.98,258,29.317416661398575,859.5109196980508,5.414555998546748,3.378181764725987,1.340676271145415,146.58708330699287,1.3726882244703467
1147,Set accept base off eat behind force.,Snacks,79.95,930,67.3932565937736,4541.851034314209,8.209339595471343,4.210544962375389,1.9619376187986526,202.1797697813208,1.96232047979593
1148,Since short can.,Boissons,66.19,188,55.54747861664598,3085.5223806667427,7.453018087771288,4.017238125616191,1.7427682306233383,111.09495723329196,1.0349857513855187
1149,Wind however offer recent.,Fruits,85.21,230,74.5497307909378,5557.662361001299,8.634218597588191,4.311466430083339,2.1074892454876157,74.5497307909378,0.6911123922904592
1150,Their your race.,Snacks,86.86,189,84.96384835536234,7218.855527353008,9.217583650575802,4.442225852552565,2.338801183980952,254.89154506608702,2.5166123760378194
1151,Floor free thousand investment.,Snacks,71.13,415,76.84493474677757,5905.143996236502,8.766124271693709,4.341789556905132,2.156419802036961,230.5348042403327,2.2596641993021604
1152,Who build red newspaper.,Produits laitiers,83.86,10,86.19050529651568,7428.803203268698,9.283884170783029,4.456560024230773,2.3676669309399374,344.7620211860627,3.4204529796799115
1153,Black left where business.,Boissons,70.05,114,15.747973600692147,247.99867252809676,3.9683716560690416,2.7567116967206844,1.1705570375816519,31.495947201384293,0.21460804255179614
1154,Simply prepare they show.,Boissons,68.33,76,12.845803441371757,165.01466605435849,3.584104273228076,2.5530171775642287,1.1370737023253807,25.691606882743514,0.156327551629565
1155,Fill across knowledge other.,Boissons,62.24,676,33.26505109296346,1106.5636242174696,5.7675862449523425,3.5045073291302473,1.39465979493098,66.53010218592692,0.5711144430055596
1156,Care small wait space garden sea chair.,Viandes,75.52,502,91.05994756977655,8291.914051410455,9.542533603282545,4.511518054129802,2.485812270855083,455.2997378488828,4.537989749528657
1157,Fish still fish occur.,Snacks,16.7,85,84.12933258855765,7077.744601796147,9.172204347296109,4.432355288434353,2.319364732272185,252.38799776567294,2.4901364125542704
1158,Voice box direction agency.,Viandes,88.21,49,71.44545680157805,5104.453297586155,8.45254144039401,4.2689343166520235,2.043072021473793,357.22728400789026,3.5234329078798075
1159,Piece least result child.,Viandes,87.31,495,73.06828006957443,5338.973552325768,8.547998600232363,4.291394347406139,2.0764979579855916,365.34140034787214,3.6070598923801813
1160,Health student dinner high.,Snacks,3.9,838,75.40034223323913,5685.211608889585,8.683337044779451,4.322811813905985,2.1254922494117165,226.20102669971737,2.2140937859618712
1161,Executive loss go too top hair.,Boissons,82.76,689,94.83424304362723,8993.533653657758,9.738287480025798,4.552130557579442,2.5814272158883833,189.66848608725445,1.879257881313163
1162,Describe happy kind.,Snacks,13.76,387,84.89720370768018,7207.535197383345,9.213967859054002,4.441441156469591,2.337243017446872,254.69161112304053,2.5144974509505396
1163,Ask effect film usually.,Produits laitiers,34.18,970,66.10513483243427,4369.888851214315,8.130506431485943,4.19124642663072,1.9368275447507857,264.4205393297371,2.5852918156049944
1164,Body tough development.,Snacks,74.61,389,69.91438917314264,4888.021813453644,8.361482474605962,4.247271481747828,2.012029454877396,209.7431675194279,2.041445461919406
1165,Machine per understand exactly.,Snacks,16.92,218,29.236623585500976,854.7801586802719,5.407090121821623,3.375422155762034,1.339593534994944,87.70987075650292,0.781840185040642
1166,Industry blood improve dog claim fine.,Fruits,81.98,701,69.15869426406452,4782.924992310351,8.316170649046622,4.236403780707199,1.9968819572382073,69.15869426406452,0.629739356016339
1167,Only perhaps either.,Produits laitiers,83.38,981,48.221111117661266,2325.275557421835,6.944142216117212,3.875796915159908,1.6196516757831838,192.88444447064506,1.8490127405006642
1168,Result through future really.,Fruits,51.24,346,23.766568354516934,564.8497713499257,4.875096753349305,3.1682799021874954,1.2682851133576765,23.766568354516934,0.13835699194833445
1169,Heavy during down rather increase.,Boissons,1.63,230,82.57625373219169,6818.837680443302,9.087147722591048,4.413722154112749,2.2836214481604986,165.15250746438338,1.6122744112067813
1170,International his word economy sea.,Boissons,29.42,255,55.922238982283105,3127.296812791584,7.478117342104436,4.023962136149105,1.7493116887020244,111.84447796456621,1.042881730280589
1171,Language general realize training.,Produits laitiers,62.08,236,97.96825375204794,9597.778743225655,9.897891379079079,4.58464348488462,2.663610511295255,391.87301500819177,3.9141985663931544
1172,Up before human want customer.,Viandes,98.14,26,35.35114190270725,1249.7032338253441,5.945682627142761,3.5653306945848544,1.4240592482296324,176.75570951353623,1.6782810181022536
1173,Yet prevent early kind.,Snacks,63.55,584,53.2603101074569,2836.660632742476,7.297966162394623,3.9751914028896183,1.7033605622320687,159.7809303223707,1.5213147638676372
1174,Seem minute kitchen per arm no.,Fruits,26.72,261,50.31959092019813,2532.0612303760863,7.0936303061407235,3.9183944827923303,1.6539988630415876,50.31959092019813,0.4202162759708644
1175,None about red just see.,Produits laitiers,63.77,766,20.870157018932083,435.5634539948801,4.568386697613511,3.0383202447278927,1.2320772550782046,83.48062807572833,0.7369015145260955
1176,Open role image.,Fruits,54.46,271,48.35037509477015,2337.7587718049695,6.953443398401266,3.878473979775522,1.621746655690074,48.35037509477015,0.39876378154034803
1177,Believe himself laugh stuff wind about.,Snacks,78.2,123,35.87981107788324,1287.3608429845929,5.989975882913322,3.5801747717888635,1.4316077462211585,107.63943323364973,0.9850103716161809
1178,Doctor detail little hear medical.,Viandes,11.59,656,24.428842423024093,596.7683421289416,4.94255424077714,3.1957645007259834,1.2767125122142113,122.14421211512047,1.1257304238192423
1179,Certainly purpose level get.,Fruits,76.34,257,35.394002563252535,1252.735417447527,5.949285886831506,3.566542386669529,1.4246697402510904,35.394002563252535,0.2597810687318302
1180,Measure crime that once indicate rock.,Produits laitiers,54.59,656,30.99265221397528,960.5444912564268,5.567104473060954,3.433750151034561,1.3633249362526572,123.97060885590112,1.1464467246844792
1181,Knowledge time impact.,Snacks,96.34,421,76.06661779052902,5786.130342090426,8.721617842495109,4.331609506216219,2.1397011674517112,228.19985337158707,2.2351062205262715
1182,Possible reality local front upon.,Snacks,34.85,259,12.76976604332441,163.06692480124116,3.5734809420681692,2.5470803490719534,1.136209429695103,38.30929812997323,0.2829448766172532
1183,Property her customer eight hand yet.,Viandes,63.63,948,65.57164731218992,4299.640931234224,8.097632204057549,4.183143396915418,1.9265223244842162,327.85823656094965,3.221219798442056
1184,Space response spend center.,Produits laitiers,93.27,47,78.45952078212459,6155.89640136064,8.857737904348072,4.362582832964189,2.1915196511470185,313.83808312849834,3.0979684747288823
1185,Behavior fish perhaps.,Snacks,11.15,863,53.26511108220759,2837.1720585999137,7.298295080510762,3.9752815405243784,1.7034423421056746,159.79533324662276,1.5214638337318425
1186,Big respond doctor small local social.,Fruits,93.79,525,93.84084820071266,8806.104791029196,9.687148610438092,4.541600243101393,2.5559104022475503,93.84084820071266,0.9158363886231041
1187,Performance evidence six view ball.,Boissons,69.1,888,73.70926257128818,5433.0553888031045,8.585409866237498,4.300128470691624,2.08985069518183,147.41852514257636,1.421153947269306
1188,Change production wife while.,Produits laitiers,7.72,208,77.31312861802755,5977.319856707671,8.792788443834388,4.347863780991471,2.1665396992716976,309.2525144721102,3.050257818272645
1189,Base have because everything like.,Fruits,30.8,311,27.724013869678323,768.620945046116,5.265359804389281,3.322298964332569,1.3194831919670997,27.724013869678323,0.17932067328255064
1190,Vote growth ball actually.,Viandes,71.11,747,79.95660182551661,6393.058175484207,8.94184554918707,4.381484010298858,2.2245752939061685,399.78300912758306,3.962657655753745
1191,Actually cold radio election could.,Viandes,7.67,149,84.88852624748034,7206.061888469159,9.21349696084393,4.441338939867411,2.337040212913528,424.4426312374017,4.217885043958115
1192,See hold sing son before democratic.,Snacks,58.63,834,42.51397495653906,1807.4380666052302,6.520274147345268,3.7498328443869005,1.5298041941968534,127.54192486961718,1.1889193769515987
1193,Then resource information interesting.,Viandes,35.24,438,29.20267612296741,852.796292742931,5.403950048156202,3.3742603531216395,1.3391388541622187,146.01338061483705,1.366885221440971
1194,Probably right cut general situation.,Boissons,62.47,155,44.654561128325504,1994.029829563359,6.682406836486798,3.7989564550352752,1.5629039719860582,89.30912225665101,0.8068296129472248
1195,Catch current one environment.,Fruits,5.53,678,76.56471721001235,5862.155921449161,8.75012669679773,4.338136359797441,2.150385593988431,76.56471721001235,0.7142120968863996
1196,Thus goal Mrs write.,Produits laitiers,87.28,90,47.587510528183245,2264.571158269951,6.898370135632274,3.8625703429470097,1.6094219950989856,190.35004211273298,1.8230564295262663
1197,Nation suddenly our use ready agent.,Snacks,97.38,698,76.29866877023092,5821.486856109411,8.734910919421612,4.334655490827995,2.14467213032688,228.89600631069277,2.242426687304496
1198,Trial environmental road water.,Produits laitiers,96.92,830,20.22080868797839,408.88110399582234,4.496755351136905,3.0067122072524293,1.2241027013229346,80.88323475191356,0.7107171137060854
1199,Key east us civil seven something firm.,Fruits,75.22,358,82.5410539439636,6813.02558618031,9.08521072644788,4.413295793130286,2.2828177597034305,82.5410539439636,0.7832370924927141
1200,Whom seven great story.,Boissons,13.88,174,32.788673347812164,1075.0970999095277,5.726139480296665,3.490083130989948,1.3880317458572249,65.57734669562433,0.561320254869278
1201,Grow no treat defense service.,Fruits,76.07,217,32.403608894313436,1049.9938693756287,5.692416788527825,3.4782698022223233,1.3826972062999199,32.403608894313436,0.22824659731043412
1202,Street would gun.,Fruits,3.43,907,63.134286868347466,3985.9381783747913,7.945708707745802,4.145263995481123,1.880133657413159,63.134286868347466,0.5618980093333961
1203,Than use social those.,Snacks,3.19,456,16.310624117229068,266.0364590935345,4.038641370217102,2.79181668182533,1.1771617460891604,48.931872351687204,0.38960781762999624
1204,Door budget base eye.,Produits laitiers,33.04,776,12.36679540162017,152.93762850553378,3.516645475679937,2.515015090725613,1.1316400520736494,49.46718160648068,0.3949272044596075
1205,Stock send take finally if less six.,Fruits,49.38,609,33.49257987641043,1121.752906777733,5.787277414848059,3.511323918070554,1.3978366601664862,33.49257987641043,0.23970601311830117
1206,Line chance safe than property force.,Fruits,77.27,629,58.42607956613404,3413.606773468226,7.643695412961851,4.06776235806566,1.7936646108068726,58.42607956613404,0.5094263497508559
1207,House bill start care only ball.,Boissons,68.65,199,91.68547476027045,8406.22628201619,9.57525324784,4.518363967155038,2.5014104370383206,183.3709495205409,1.8103699924242447
1208,Board to up up challenge.,Viandes,45.14,832,86.17916586765762,7426.848629645244,9.283273445701017,4.456428453185845,2.367398466254176,430.8958293382881,4.284761708093206
1209,Take fill strong.,Boissons,28.09,486,54.14018139288779,2931.1592412547934,7.358001181903125,3.991576634621765,1.7184140713417853,108.28036278577558,1.0053622942554103
1210,Might step kind.,Produits laitiers,99.72,533,13.33467943241435,177.81367556525427,3.6516680342569954,2.5903681177810443,1.1426461928421014,53.3387177296574,0.433746474155411
1211,But whom agent participant.,Produits laitiers,43.19,200,58.17274611663782,3384.0683907508005,7.627106011891916,4.063416965277318,1.789126409194367,232.69098446655127,2.2578560685380746
1212,My sister child.,Snacks,45.69,371,73.4316039932766,5392.200465025396,8.569224235208027,4.296354415066381,2.084056093785697,220.29481197982977,2.1520611444912783
1213,Change life field law yet.,Viandes,17.2,959,40.524807927253036,1642.2600575407505,6.3659098271380685,3.7019143279992317,1.4996744920701301,202.6240396362652,1.9409842460265905
1214,Box similar act.,Produits laitiers,79.69,853,19.995697295348926,399.82791032722434,4.471654872119373,2.9955171151765336,1.2213502059374777,79.9827891813957,0.7016422664569486
1215,Hour condition another.,Viandes,69.67,448,35.071115788509346,1229.9831626510295,5.92208711422834,3.5573778796855837,1.4200770885985396,175.35557894254674,1.6640796302953185
1216,Pretty police serious marriage pass.,Boissons,22.86,248,79.44299780210325,6311.189899784982,8.913080152343703,4.375039755707979,2.2131790764601043,158.8859956042065,1.5445469921192916
1217,Agent health since nearly include.,Produits laitiers,9.16,788,41.611944905499556,1731.5539588183303,6.450732121666467,3.728387263202667,1.5160669508199052,166.44777962199822,1.5786994765142677
1218,Firm reveal believe kind plan.,Fruits,68.37,264,83.07833416171391,6902.009607085401,9.114731710901529,4.41978394779237,2.2951158960763687,83.07833416171391,0.7894800381740289
1219,Behind season too wish.,Produits laitiers,65.8,58,38.75693066267282,1502.0996743912287,6.225506458327131,3.6573095956174737,1.473395066122309,155.0277226506913,1.4622336521735788
1220,Argue hand general need.,Viandes,28.05,302,24.719953457243633,611.0760989282915,4.971916477299637,3.20761074979013,1.28043457825643,123.59976728621817,1.140420215055368
1221,Himself rule president alone.,Produits laitiers,95.14,31,49.22635235622474,2423.2337662991927,7.016149396658022,3.8964290971031166,1.636015190954975,196.90540942489895,1.8902120742463169
1222,Back yard law expect firm wait buy.,Snacks,15.95,498,50.704706106022506,2570.967221298116,7.120723706620171,3.9260187288933803,1.6603809451322578,152.1141183180675,1.4420354403312836
1223,Oil hard side bring point.,Fruits,43.8,249,11.449739669440328,131.09653849795552,3.383746395556311,2.437966993448354,1.1213097219482882,11.449739669440328,0.0134896443409542
1224,Season carry impact bag us strong pass.,Snacks,94.42,605,20.534056543569353,421.64747813450333,4.531451924446441,3.022084802528838,1.227943188766968,61.60216963070806,0.5172939475539946
1225,Class whose boy read arm expert you.,Boissons,42.55,777,26.64334168955357,709.8676563863032,5.161718869674478,3.2825392766024564,1.3053006754706415,53.28668337910714,0.4354546707288204
1226,Our return they seven collection there.,Produits laitiers,64.21,271,20.222858564080738,408.96400850281367,4.4969832737159185,3.006813576700028,1.2241277941688624,80.89143425632295,0.7107997558426862
1227,Dream body more mean.,Produits laitiers,40.36,606,40.737346787922746,1659.5314233194797,6.382581514397035,3.707145283197362,1.5028652727726695,162.94938715169098,1.5430020190344813
1228,Public name piece tend red last.,Boissons,28.15,666,96.81605700553162,9373.348894098348,9.839515079795936,4.57281285868259,2.6330966053340235,193.63211401106324,1.922724032956839
1229,Who report just describe.,Snacks,98.41,394,55.830028449437016,3116.9920766649466,7.471949441038598,4.022311868894717,1.747699382545025,167.49008534831106,1.6011765954631487
1230,Force marriage cover see major Mrs.,Fruits,41.52,797,66.48004214835818,4419.59600404748,8.153529428925745,4.196901784547566,1.9441024815268861,66.48004214835818,0.5994779155898153
1231,Environment check team natural answer.,Snacks,89.52,502,42.07478306707254,1770.2873701412138,6.486507771295162,3.7394485842007748,1.523100150834739,126.22434920121762,1.1753894696266212
1232,Have sort structure.,Viandes,23.77,592,39.113898547883146,1529.8970596140953,6.254110532112712,3.666477865412508,1.4786640119578924,195.56949273941572,1.8692819953014734
1233,Commercial themselves alone plan.,Snacks,22.1,804,12.083209472350752,146.00395115270695,3.4760911196846886,2.491816842015961,1.1284354261976857,36.24962841705226,0.2623074486597324
1234,Big training compare bad ever oil may.,Fruits,4.08,84,55.030029010842014,3028.3040929341137,7.418222766326313,4.0078790182538295,1.7337735747591814,55.030029010842014,0.4718782362588926
1235,Professional woman education.,Produits laitiers,65.52,365,53.52481060764997,2864.9053505847987,7.3160652408005475,3.980145296079014,1.7078719230951456,214.09924243059987,2.066634022741066
1236,Try human increase present wish.,Snacks,37.48,886,24.204765356301074,585.8706659535926,4.919833874868243,3.1865495293269497,1.2738548950943533,72.61429606890323,0.62864922437155
1237,Water manage central by.,Boissons,86.57,549,78.78916001860333,6207.731736437081,8.876325817510493,4.366775424185453,2.1987556796345253,157.57832003720665,1.5304403974347278
1238,Fine feeling opportunity certain sign.,Fruits,47.85,342,54.34068972799027,2952.9105601137067,7.371613780441177,3.995273296740436,1.7218630914172397,54.34068972799027,0.4642874277262646
1239,Station worry show cut cup.,Produits laitiers,96.85,839,40.50945731454159,1641.0161319186673,6.364704024111537,3.7015354607916557,1.499444300515279,162.03782925816637,1.5337033562918998
1240,Through brother wish job.,Fruits,19.37,407,23.221801812063426,539.2520793987522,4.818900477501421,3.1450915706779736,1.2613947057553907,23.221801812063426,0.13274843167581665
1241,Last career high eat story.,Boissons,86.99,425,59.69447442739112,3563.4302771624525,7.72621993133713,4.089239460459927,1.8165602572013473,119.38894885478224,1.1225313553251992
1242,Dinner about tend.,Viandes,77.88,744,77.75353234799287,6045.6117925903745,8.81779634307761,4.353543982155862,2.176102262404908,388.76766173996435,3.848817152412203
1243,Book yard national throughout.,Fruits,77.32,93,35.37994174164745,1251.7402776423676,5.94810404596687,3.566145042083801,1.4244694340631299,35.37994174164745,0.25963230886053257
1244,Fact man single beyond tonight.,Fruits,84.63,848,29.69149164190503,881.5846759213164,5.448989965296782,3.3908605280628303,1.3457007975343092,29.69149164190503,0.1998275831546372
1245,Indeed glass business together.,Snacks,76.34,614,56.97414676581192,3246.0533996922773,7.548122068820292,4.042597599430528,1.767809956301341,170.92244029743577,1.6367800785407072
1246,Pass a past show young.,Boissons,63.0,412,23.980897225901522,575.0834317592513,4.8970294287354985,3.177257564491646,1.2710063296614695,47.961794451803044,0.38120689455648676
1247,Growth fund body himself.,Boissons,13.99,432,69.99520479348564,4899.328694081995,8.366313692032211,4.2484267367527195,2.01365614618464,139.99040958697128,1.341602740149592
1248,Word democratic board your color apply.,Viandes,4.22,678,64.48092651498075,4157.7898842303475,8.030001650994896,4.166369467123997,1.905623525788919,322.40463257490376,3.1651832592844666
1249,Ground community increase.,Boissons,92.16,159,17.837384463228574,318.17228448902813,4.223432781900119,2.8812965055978754,1.1952720837723485,35.67476892645715,0.2567173128013575
1250,Set almost among during total factor.,Fruits,62.05,14,13.286834144323649,176.53996157876475,3.6451109920445015,2.5867736309786666,1.1420996212440833,13.286834144323649,0.03183838419039268
1251,Pick bit identify in three tax.,Viandes,79.86,373,65.82597873297264,4333.059476153767,8.113321066799504,4.187014573983914,1.93142831217336,329.12989366486323,3.2342899544496237
1252,Much discussion whatever.,Boissons,48.67,225,36.48643965898667,1331.2602789888751,6.040400620735902,3.596940675367062,1.4403186827810595,72.97287931797334,0.6374834175302865
1253,Feel use read body.,Viandes,12.61,505,17.780117785605867,316.1325884700181,4.216647695220205,2.8780808546760692,1.1945877871171013,88.90058892802934,0.7908163800586054
1254,American lay clear history young nor.,Boissons,13.39,73,78.34858344608378,6138.500528007953,8.851473518351833,4.3611678888183425,2.1890897856904337,156.69716689216756,1.52094010021838
1255,Order official class water.,Boissons,68.87,249,38.263960271587976,1464.130655665663,6.185786956530913,3.644508468106183,1.4661495385288612,76.52792054317595,0.6742071753640259
1256,Blue admit girl operation.,Snacks,43.6,511,51.363959467440125,2638.256332172832,7.166865386446164,3.9389367488448186,1.6713632230681128,154.0918784023204,1.4624728723573854
1257,Owner marriage space PM cut staff.,Boissons,20.85,603,31.313163470839232,980.5142065515005,5.595816604467951,3.444038567310083,1.3677015561740813,62.626326941678464,0.5310178976444284
1258,Medical off sport cover.,Viandes,49.67,216,66.45853705221681,4416.737147120875,8.152210562308657,4.196578250228811,1.9436844453702968,332.29268526108405,3.2668033547110937
1259,Lay between live answer.,Fruits,7.36,973,37.13395738189235,1378.9307908401975,6.093763810806286,3.614531844300352,1.4496752615795765,37.13395738189235,0.27822445033808285
1260,Plant treatment interest security.,Snacks,58.62,602,97.12188651048655,9432.660839355829,9.855043709212381,4.575966751653903,2.6411617181081413,291.36565953145964,2.9040287739962998
1261,Thus subject huge.,Boissons,27.63,541,73.26527937552159,5367.801161973229,8.559513968416757,4.294086818302149,2.08059267651011,146.53055875104317,1.4116286647941108
1262,Work tell television know.,Boissons,79.96,947,22.30500487361192,497.51324241185154,4.722817471977074,3.1048110870788332,1.2498831272414241,44.61000974722384,0.34715076541588585
1263,Long avoid heart number serve.,Viandes,31.73,817,47.50253557061201,2256.4908856372595,6.892208323216297,3.860783090049848,1.6080549703381213,237.51267785306004,2.2962500135112283
1264,Culture use huge enter.,Snacks,46.07,939,44.68789897568907,1997.0083148613926,6.684900820183429,3.7997027485416788,1.563425097387847,134.0636969270672,1.2559538403418435
1265,Difficult property image for.,Boissons,2.15,988,58.08223996483448,3373.5465993326156,7.621170511465708,4.061859936660503,1.7875078722787305,116.16447992966896,1.0884515131299188
1266,Interesting sometimes goal to.,Fruits,8.17,220,85.7737607031328,7357.138025158288,9.261412457240677,4.451713140410848,2.3578203388370143,85.7737607031328,0.8208929248705039
1267,Property statement purpose bar.,Fruits,39.86,840,62.507981366470155,3907.24773451098,7.906198920244175,4.13529425045269,1.8683950749393772,62.507981366470155,0.5548902308021323
1268,If often reflect left ball.,Boissons,48.51,727,15.540100983999935,241.49473859291575,3.9420934773290113,2.7434238432452815,1.168126297334724,31.08020196799987,0.21042537291744676
1269,Day that marriage task reveal fact.,Fruits,60.4,221,68.98741271225695,4759.2631127312725,8.305866162674244,4.2339240634958495,1.9934645943256684,68.98741271225695,0.6277997062379143
1270,Father key magazine some group film.,Snacks,29.87,389,10.743876815127255,115.43088901862896,3.2777853522046336,2.3743359936979527,1.1134226817299764,32.23163044538177,0.22209205333133228
1271,Same TV dark ground unit go art.,Boissons,69.8,554,80.19644144863537,6431.469221024401,8.955246587818527,4.384479142923402,2.2299171102425044,160.39288289727074,1.560813960962191
1272,Garden season century institution girl.,Viandes,86.15,647,69.99724651701177,4899.6145199633165,8.366435711640397,4.248455905804438,2.0136972598956246,349.9862325850589,3.4488519472734667
1273,Be physical detail. Speak but she.,Snacks,78.21,42,37.790709251732736,1428.137705748998,6.14741484298341,3.6320632854237718,1.459227363436738,113.3721277551982,1.0436413956946082
1274,Shoulder include improve.,Fruits,4.92,676,36.31976241305642,1319.1251417408657,6.026587957796386,3.5923620122209594,1.4379199988534572,36.31976241305642,0.26958538971575235
1275,Left rock whether.,Boissons,48.57,873,81.8445696891675,6698.533587604996,9.046798864193207,4.404821956951212,2.266973533759856,163.689139378335,1.5964397419784753
1276,Mother condition free its.,Snacks,11.39,283,80.50030227321585,6480.298666079121,8.972196067475112,4.388260939364248,2.236703259764641,241.50090681964755,2.3751747477302456
1277,Score language gun difficult land.,Fruits,24.96,58,41.707211893908394,1739.4915239633738,6.45811209982518,3.7306740609472553,1.5175119503406882,41.707211893908394,0.327029980471076
1278,Either picture occur management admit.,Boissons,98.68,814,36.90529552718023,1362.0008379485091,6.07497288283497,3.608355050971561,1.446364194255816,73.81059105436046,0.64613050975598
1279,Other must inside his.,Produits laitiers,15.11,834,60.3842309994511,3646.255353395071,7.770729116334651,4.100727994686426,1.829133413196955,241.5369239978044,2.3490050231699313
1280,Item story phone life.,Viandes,50.39,537,10.752909398572976,115.62506053391904,3.2791629112584473,2.3751763596845246,1.1135232571050162,53.76454699286488,0.4381676569641148
1281,Dinner well wear response read.,Fruits,62.2,73,17.440033418788808,304.1547656484704,4.176126604736596,2.858768334693952,1.1905320811251667,17.440033418788808,0.07369428005274858
1282,Interview over back word show no left.,Fruits,70.54,885,21.355263113386307,456.04726264195784,4.621175512073341,3.06129822514407,1.2380686575106137,21.355263113386307,0.11358871595546799
1283,Serve scene cup.,Produits laitiers,56.41,923,26.687063604445676,712.199363827729,5.165952342448164,3.2841789387969054,1.3058715027002614,106.7482544177827,0.9719406862351075
1284,Firm do important hair.,Produits laitiers,1.97,129,56.08163140079222,3145.149380574324,7.4887670147222645,4.026808332902217,1.7521021822366831,224.32652560316888,2.1717664323695267
1285,Contain own light.,Snacks,33.32,599,99.30177233750098,9860.841989368875,9.965027462957691,4.59816341920505,2.699368139930955,297.9053170125029,2.9738247183567084
1286,Now week kitchen answer song she allow.,Viandes,52.25,842,68.73520615726181,4724.528565481282,8.290669825608894,4.23026153022436,1.9884432806500272,343.67603078630907,3.3838953762523496
1287,I grow law also.,Viandes,9.7,426,15.516891500430123,240.7739218361206,3.9391485755718993,2.7419292047736286,1.1678552127135566,77.58445750215061,0.6770808190710687
1288,Sing ask ten condition establish.,Fruits,35.71,948,57.30214366560176,3283.535668673264,7.569817941377571,4.048338034287957,1.7736178377809235,57.30214366560176,0.496971761650105
1289,Throughout hear necessary himself vote.,Produits laitiers,4.29,665,54.6980691150554,2991.878764915377,7.395814296955772,4.001828409262943,1.7280276841100561,218.7922764602216,2.114858762262722
1290,Firm wind ever exist west.,Viandes,8.78,694,22.975103423624454,527.85537732624,4.793235172993753,3.1344111698039563,1.2582867006200074,114.87551711812227,1.052404756192742
1291,Once play show realize list region.,Boissons,40.3,125,92.8245131922167,8616.390249372012,9.634547897655432,4.530710755688678,2.530065348676275,185.6490263844334,1.8352651144552312
1292,Fine property really common mind.,Viandes,14.14,67,49.668872290783206,2466.996874638132,7.047614652546151,3.9053784248305785,1.643270926505077,248.34436145391604,2.4067682085267394
1293,Kitchen north range drive.,Fruits,57.19,6,99.51032265487657,9902.304314877641,9.975486086145205,4.60026138405852,2.705003555049454,99.51032265487657,0.9833935904193645
1294,After wear according very have.,Viandes,69.26,637,47.806506572694786,2285.4620706851097,6.914224943744221,3.8671617510014924,1.612950427761558,239.03253286347393,2.3117511747018296
1295,Choose free important so life economic.,Snacks,80.26,314,64.71619324152483,4188.185667674385,8.044637545689975,4.170011452131661,1.910112101870933,194.14857972457452,1.8784520105677085
1296,Language group six nothing join people.,Produits laitiers,20.81,326,19.428628280629606,377.47159686688053,4.407791769200266,2.966747662885334,1.2144439076043372,77.71451312251843,0.6787880977880418
1297,Quickly system military others time.,Fruits,17.58,565,50.88050414261823,2588.8257018069908,7.133057138606015,3.929479827446187,1.6633024294374312,50.88050414261823,0.42634250477476576
1298,Ever goal remain thousand theory.,Fruits,11.35,578,31.488930460357597,991.5527415372366,5.611499840537964,3.4496360701143316,1.370107637954273,31.488930460357597,0.21864273237277654
1299,Movie can can here.,Produits laitiers,64.01,826,85.20083187141115,7259.1817515804705,9.230429668840511,4.445011197536562,2.3443503299436927,340.8033274856446,3.37909904094709
1300,Natural teacher local hot music at.,Produits laitiers,70.94,506,80.55276263807859,6488.74756862663,8.975119087682268,4.388912406217699,2.237876950289859,322.21105055231436,3.185157957673142
1301,Ten real more maintain.,Produits laitiers,4.13,82,84.17619996628227,7085.632640763539,9.174758850579249,4.432912220559217,2.3204520124720274,336.7047998651291,3.3363064327568335
1302,Hand source baby analysis goal.,Fruits,93.69,599,75.12484939821563,5643.742997104579,8.667459223914216,4.319151388170709,2.1196447290038587,75.12484939821563,0.6976966251067553
1303,Let personal what training.,Produits laitiers,6.15,2,84.9414901258046,7215.056744792161,9.216370767596354,4.441962668006551,2.3382783278961985,339.7659605032184,3.3682657982016386
1304,Institution painting none social.,Produits laitiers,54.59,204,28.074587515742877,788.1824641791059,5.298545792549393,3.3348648082901415,1.324117070134275,112.29835006297151,1.0281286537649936
